order_detail_id,order_id,customer_id,employee_id,product_id,date_key,quantity,unit_price,discount,total_amount,shipping_fee,taxes
961,961,90,1,26,20260103,27.0,121.47,0.0,3279.69,0.0,0.0
962,962,94,1,16,20260103,6.0,183.6,0.0,1101.6,0.0,0.0
963,963,80,1,63,20260103,25.0,469.92,0.0,11748.0,0.0,0.0
964,964,51,1,15,20260103,15.0,123.84,0.0,1857.6,0.0,0.0
965,965,75,1,32,20260103,43.0,9.18,0.0,394.74,0.0,0.0
966,966,55,1,46,20260103,42.0,387.78,0.0,16286.76,0.0,0.0
967,967,7,1,47,20260103,37.0,18.76,0.0,694.12,0.0,0.0
968,968,69,1,34,20260103,20.0,277.15,0.0,5543.0,0.0,0.0
969,969,43,1,24,20260103,45.0,30.99,0.0,1394.55,0.0,0.0
970,970,52,1,62,20260103,15.0,277.54,0.0,4163.1,0.0,0.0
971,971,26,1,28,20260103,28.0,157.04,0.0,4397.12,0.0,0.0
972,972,6,1,56,20260103,20.0,374.07,0.0,7481.4,0.0,0.0
973,973,42,1,13,20260103,48.0,245.32,0.0,11775.36,0.0,0.0
974,974,12,1,15,20260103,8.0,309.85,0.0,2478.8,0.0,0.0
975,975,70,1,67,20260103,36.0,382.21,0.0,13759.56,0.0,0.0
976,976,73,1,25,20260103,10.0,423.33,0.0,4233.3,0.0,0.0
977,977,31,1,5,20260103,20.0,254.82,0.0,5096.4,0.0,0.0
978,978,74,1,14,20260103,11.0,298.57,0.0,3284.27,0.0,0.0
979,979,97,1,1,20260103,10.0,38.46,0.0,384.6,0.0,0.0
980,980,3,1,47,20260103,9.0,91.7,0.0,825.3,0.0,0.0
981,981,65,1,12,20260103,10.0,214.74,0.0,2147.4,0.0,0.0
982,982,16,1,52,20260103,41.0,162.79,0.0,6674.39,0.0,0.0
983,983,69,1,70,20260103,37.0,217.2,0.0,8036.4,0.0,0.0
984,984,54,1,7,20260103,15.0,150.36,0.0,2255.4,0.0,0.0
985,985,63,1,52,20260103,33.0,61.83,0.0,2040.39,0.0,0.0
986,986,46,1,36,20260103,10.0,343.16,0.0,3431.6,0.0,0.0
987,987,30,1,13,20260103,22.0,195.26,0.0,4295.72,0.0,0.0
988,988,15,1,21,20260103,2.0,185.82,0.0,371.64,0.0,0.0
989,989,96,1,77,20260103,41.0,225.65,0.0,9251.65,0.0,0.0
990,990,80,1,28,20260103,7.0,458.49,0.0,3209.43,0.0,0.0
991,991,88,1,16,20260103,36.0,37.01,0.0,1332.36,0.0,0.0
992,992,89,1,20,20260103,42.0,116.01,0.0,4872.42,0.0,0.0
993,993,94,1,44,20260103,23.0,218.36,0.0,5022.28,0.0,0.0
994,994,4,1,45,20260103,29.0,289.24,0.0,8387.96,0.0,0.0
995,995,52,1,77,20260103,15.0,13.1,0.0,196.5,0.0,0.0
996,996,81,1,15,20260103,14.0,260.82,0.0,3651.48,0.0,0.0
997,997,25,1,5,20260103,13.0,481.34,0.0,6257.42,0.0,0.0
998,998,10,1,71,20260103,47.0,260.02,0.0,12220.94,0.0,0.0
999,999,86,1,71,20260103,32.0,103.13,0.0,3300.16,0.0,0.0
1000,1000,36,1,30,20260103,9.0,377.11,0.0,3393.99,0.0,0.0
1001,1001,13,1,60,20260103,31.0,55.17,0.0,1710.27,0.0,0.0
1002,1002,69,1,6,20260103,6.0,309.62,0.0,1857.72,0.0,0.0
1003,1003,6,1,75,20260103,17.0,288.72,0.0,4908.24,0.0,0.0
1004,1004,57,1,9,20260103,36.0,284.03,0.0,10225.08,0.0,0.0
1005,1005,7,1,2,20260103,47.0,362.07,0.0,17017.29,0.0,0.0
1006,1006,89,1,71,20260103,44.0,286.04,0.0,12585.76,0.0,0.0
1007,1007,72,1,40,20260103,21.0,316.16,0.0,6639.36,0.0,0.0
1008,1008,70,1,63,20260103,33.0,108.03,0.0,3564.99,0.0,0.0
1009,1009,14,1,3,20260103,14.0,274.8,0.0,3847.2,0.0,0.0
1010,1010,87,1,33,20260103,22.0,74.29,0.0,1634.38,0.0,0.0
1011,1011,92,1,28,20260103,46.0,129.92,0.0,5976.32,0.0,0.0
1012,1012,45,1,20,20260103,38.0,206.92,0.0,7862.96,0.0,0.0
1013,1013,39,1,69,20260103,3.0,152.32,0.0,456.96,0.0,0.0
1014,1014,19,1,19,20260103,49.0,5.02,0.0,245.98,0.0,0.0
1015,1015,44,1,59,20260103,4.0,259.95,0.0,1039.8,0.0,0.0
1016,1016,62,1,64,20260103,41.0,355.96,0.0,14594.36,0.0,0.0
1017,1017,59,1,5,20260103,9.0,380.29,0.0,3422.61,0.0,0.0
1018,1018,75,1,58,20260103,15.0,81.54,0.0,1223.1,0.0,0.0
1019,1019,62,1,35,20260103,40.0,71.13,0.0,2845.2,0.0,0.0
1020,1020,29,1,2,20260103,22.0,251.2,0.0,5526.4,0.0,0.0
1021,1021,43,1,37,20260103,4.0,195.58,0.0,782.32,0.0,0.0
1022,1022,92,1,55,20260103,7.0,281.47,0.0,1970.29,0.0,0.0
1023,1023,51,1,53,20260103,41.0,121.08,0.0,4964.28,0.0,0.0
1024,1024,22,1,17,20260103,40.0,232.34,0.0,9293.6,0.0,0.0
1025,1025,33,1,46,20260103,36.0,371.76,0.0,13383.36,0.0,0.0
1026,1026,9,1,51,20260103,27.0,213.07,0.0,5752.89,0.0,0.0
1027,1027,95,1,71,20260103,27.0,262.51,0.0,7087.77,0.0,0.0
1028,1028,51,1,2,20260103,19.0,196.02,0.0,3724.38,0.0,0.0
1029,1029,32,1,38,20260103,37.0,381.3,0.0,14108.1,0.0,0.0
1030,1030,14,1,10,20260103,18.0,118.33,0.0,2129.94,0.0,0.0
1031,1031,64,1,50,20260103,3.0,107.28,0.0,321.84,0.0,0.0
1032,1032,2,1,21,20260103,43.0,401.31,0.0,17256.33,0.0,0.0
1033,1033,33,1,11,20260103,12.0,173.63,0.0,2083.56,0.0,0.0
1034,1034,62,1,62,20260103,18.0,389.39,0.0,7009.02,0.0,0.0
1035,1035,5,1,13,20260103,12.0,261.79,0.0,3141.48,0.0,0.0
1036,1036,11,1,32,20260103,27.0,464.89,0.0,12552.03,0.0,0.0
1037,1037,65,1,18,20260103,45.0,375.88,0.0,16914.6,0.0,0.0
1038,1038,23,1,69,20260103,8.0,428.99,0.0,3431.92,0.0,0.0
1039,1039,16,1,33,20260103,19.0,40.97,0.0,778.43,0.0,0.0
1040,1040,21,1,46,20260103,11.0,461.79,0.0,5079.69,0.0,0.0
1041,1041,78,1,23,20260103,12.0,130.81,0.0,1569.72,0.0,0.0
1042,1042,28,1,61,20260103,10.0,289.38,0.0,2893.8,0.0,0.0
1043,1043,87,1,72,20260103,46.0,484.52,0.0,22287.92,0.0,0.0
1044,1044,75,1,70,20260103,8.0,369.22,0.0,2953.76,0.0,0.0
1045,1045,64,1,28,20260103,27.0,136.39,0.0,3682.53,0.0,0.0
1046,1046,50,1,56,20260103,38.0,361.68,0.0,13743.84,0.0,0.0
1047,1047,51,1,4,20260103,24.0,76.79,0.0,1842.96,0.0,0.0
1048,1048,69,1,15,20260103,37.0,236.2,0.0,8739.4,0.0,0.0
1049,1049,95,1,18,20260103,48.0,317.74,0.0,15251.52,0.0,0.0
1050,1050,90,1,50,20260103,27.0,108.03,0.0,2916.81,0.0,0.0
1051,1051,80,1,14,20260103,47.0,199.36,0.0,9369.92,0.0,0.0
1052,1052,1,1,56,20260103,17.0,237.82,0.0,4042.94,0.0,0.0
1053,1053,13,1,42,20260103,13.0,242.42,0.0,3151.46,0.0,0.0
1054,1054,100,1,62,20260103,29.0,21.6,0.0,626.4,0.0,0.0
1055,1055,87,1,66,20260103,1.0,255.85,0.0,255.85,0.0,0.0
1056,1056,58,1,10,20260103,1.0,299.58,0.0,299.58,0.0,0.0
1057,1057,34,1,24,20260103,26.0,11.87,0.0,308.62,0.0,0.0
1058,1058,23,1,25,20260103,15.0,286.21,0.0,4293.15,0.0,0.0
1059,1059,66,1,35,20260103,34.0,170.93,0.0,5811.62,0.0,0.0
1060,1060,66,1,75,20260103,21.0,56.26,0.0,1181.46,0.0,0.0
1061,1061,28,1,54,20260104,47.0,24.43,0.0,1148.21,0.0,0.0
1062,1062,84,1,65,20260104,6.0,67.66,0.0,405.96,0.0,0.0
1063,1063,73,1,60,20260104,22.0,191.12,0.0,4204.64,0.0,0.0
1064,1064,98,1,47,20260104,42.0,193.49,0.0,8126.58,0.0,0.0
1065,1065,20,1,69,20260104,27.0,353.52,0.0,9545.04,0.0,0.0
1066,1066,65,1,70,20260104,28.0,470.2,0.0,13165.6,0.0,0.0
1067,1067,85,1,49,20260104,43.0,296.66,0.0,12756.38,0.0,0.0
1068,1068,80,1,51,20260104,23.0,50.4,0.0,1159.2,0.0,0.0
1069,1069,40,1,73,20260104,39.0,194.93,0.0,7602.27,0.0,0.0
1070,1070,65,1,45,20260104,20.0,338.1,0.0,6762.0,0.0,0.0
1071,1071,58,1,22,20260104,40.0,310.24,0.0,12409.6,0.0,0.0
1072,1072,22,1,6,20260104,27.0,111.98,0.0,3023.46,0.0,0.0
1073,1073,90,1,23,20260104,24.0,199.2,0.0,4780.8,0.0,0.0
1074,1074,71,1,38,20260104,30.0,354.24,0.0,10627.2,0.0,0.0
1075,1075,86,1,50,20260104,22.0,462.99,0.0,10185.78,0.0,0.0
1076,1076,53,1,70,20260104,9.0,294.65,0.0,2651.85,0.0,0.0
1077,1077,86,1,53,20260104,38.0,422.86,0.0,16068.68,0.0,0.0
1078,1078,35,1,54,20260104,13.0,152.78,0.0,1986.14,0.0,0.0
1079,1079,43,1,7,20260104,39.0,392.03,0.0,15289.17,0.0,0.0
1080,1080,18,1,31,20260104,44.0,128.88,0.0,5670.72,0.0,0.0
1081,1081,47,1,55,20260104,16.0,441.75,0.0,7068.0,0.0,0.0
1082,1082,15,1,48,20260104,11.0,324.75,0.0,3572.25,0.0,0.0
1083,1083,24,1,57,20260104,9.0,181.9,0.0,1637.1,0.0,0.0
1084,1084,58,1,23,20260104,19.0,470.53,0.0,8940.07,0.0,0.0
1085,1085,89,1,38,20260104,43.0,259.96,0.0,11178.28,0.0,0.0
1086,1086,25,1,27,20260104,11.0,137.62,0.0,1513.82,0.0,0.0
1087,1087,53,1,30,20260104,3.0,311.8,0.0,935.4,0.0,0.0
1088,1088,43,1,34,20260104,14.0,297.03,0.0,4158.42,0.0,0.0
1089,1089,67,1,66,20260104,38.0,182.6,0.0,6938.8,0.0,0.0
1090,1090,38,1,1,20260104,44.0,229.71,0.0,10107.24,0.0,0.0
1091,1091,13,1,27,20260104,47.0,496.02,0.0,23312.94,0.0,0.0
1092,1092,53,1,36,20260104,34.0,455.93,0.0,15501.62,0.0,0.0
1093,1093,53,1,74,20260104,44.0,498.99,0.0,21955.56,0.0,0.0
1094,1094,6,1,42,20260104,38.0,56.49,0.0,2146.62,0.0,0.0
1095,1095,95,1,40,20260104,9.0,382.96,0.0,3446.64,0.0,0.0
1096,1096,49,1,52,20260104,21.0,121.2,0.0,2545.2,0.0,0.0
1097,1097,74,1,70,20260104,45.0,176.41,0.0,7938.45,0.0,0.0
1098,1098,76,1,46,20260104,20.0,83.43,0.0,1668.6,0.0,0.0
1099,1099,87,1,51,20260104,23.0,464.0,0.0,10672.0,0.0,0.0
1100,1100,44,1,75,20260104,29.0,245.98,0.0,7133.42,0.0,0.0
1101,1101,45,1,50,20260104,43.0,82.83,0.0,3561.69,0.0,0.0
1102,1102,65,1,45,20260104,38.0,198.38,0.0,7538.44,0.0,0.0
1103,1103,12,1,21,20260104,24.0,334.21,0.0,8021.04,0.0,0.0
1104,1104,4,1,57,20260104,28.0,84.58,0.0,2368.24,0.0,0.0
1105,1105,87,1,13,20260104,6.0,399.83,0.0,2398.98,0.0,0.0
1106,1106,69,1,13,20260104,47.0,106.09,0.0,4986.23,0.0,0.0
1107,1107,22,1,20,20260104,44.0,367.72,0.0,16179.68,0.0,0.0
1108,1108,43,1,15,20260104,37.0,368.63,0.0,13639.31,0.0,0.0
1109,1109,12,1,70,20260104,16.0,428.75,0.0,6860.0,0.0,0.0
1110,1110,81,1,69,20260104,35.0,244.45,0.0,8555.75,0.0,0.0
1111,1111,56,1,77,20260104,23.0,227.44,0.0,5231.12,0.0,0.0
1112,1112,54,1,9,20260104,39.0,23.48,0.0,915.72,0.0,0.0
1113,1113,36,1,70,20260104,43.0,299.62,0.0,12883.66,0.0,0.0
1114,1114,75,1,73,20260104,28.0,468.59,0.0,13120.52,0.0,0.0
1115,1115,88,1,38,20260104,10.0,282.35,0.0,2823.5,0.0,0.0
1116,1116,44,1,40,20260104,5.0,78.5,0.0,392.5,0.0,0.0
1117,1117,22,1,42,20260104,24.0,258.4,0.0,6201.6,0.0,0.0
1152,1152,13,1,60,20260104,2.0,292.38,0.0,584.76,0.0,0.0
1118,1118,18,1,7,20260104,8.0,21.04,0.0,168.32,0.0,0.0
1136,1136,30,1,13,20260104,8.0,138.76,0.0,1110.08,0.0,0.0
1153,1153,24,1,2,20260104,45.0,176.0,0.0,7920.0,0.0,0.0
1119,1119,95,1,27,20260104,23.0,120.06,0.0,2761.38,0.0,0.0
1137,1137,19,1,45,20260104,20.0,34.8,0.0,696.0,0.0,0.0
1120,1120,76,1,16,20260104,10.0,307.64,0.0,3076.4,0.0,0.0
1154,1154,22,1,40,20260104,49.0,164.18,0.0,8044.82,0.0,0.0
1121,1121,10,1,77,20260104,43.0,182.39,0.0,7842.77,0.0,0.0
1138,1138,17,1,69,20260104,13.0,210.95,0.0,2742.35,0.0,0.0
1122,1122,33,1,36,20260104,14.0,272.67,0.0,3817.38,0.0,0.0
1155,1155,64,1,48,20260104,24.0,128.09,0.0,3074.16,0.0,0.0
1123,1123,80,1,70,20260104,20.0,347.34,0.0,6946.8,0.0,0.0
1124,1124,30,1,59,20260104,12.0,480.43,0.0,5765.16,0.0,0.0
1139,1139,95,1,22,20260104,7.0,220.34,0.0,1542.38,0.0,0.0
1156,1156,100,1,14,20260104,25.0,125.53,0.0,3138.25,0.0,0.0
1125,1125,42,1,2,20260104,33.0,275.93,0.0,9105.69,0.0,0.0
1140,1140,89,1,59,20260104,8.0,216.97,0.0,1735.76,0.0,0.0
1126,1126,52,1,77,20260104,47.0,339.67,0.0,15964.49,0.0,0.0
1157,1157,50,1,67,20260104,35.0,147.67,0.0,5168.45,0.0,0.0
1127,1127,46,1,15,20260104,21.0,479.81,0.0,10076.01,0.0,0.0
1141,1141,31,1,11,20260104,34.0,20.9,0.0,710.6,0.0,0.0
1128,1128,24,1,65,20260104,4.0,274.29,0.0,1097.16,0.0,0.0
1129,1129,45,1,50,20260104,4.0,230.73,0.0,922.92,0.0,0.0
1158,1158,83,1,27,20260104,50.0,102.23,0.0,5111.5,0.0,0.0
1130,1130,49,1,6,20260104,7.0,32.79,0.0,229.53,0.0,0.0
1131,1131,10,1,32,20260104,28.0,444.29,0.0,12440.12,0.0,0.0
1132,1132,100,1,53,20260104,28.0,6.79,0.0,190.12,0.0,0.0
1133,1133,20,1,35,20260104,47.0,236.37,0.0,11109.39,0.0,0.0
1134,1134,41,1,51,20260104,11.0,204.45,0.0,2248.95,0.0,0.0
1142,1142,43,1,16,20260104,1.0,16.65,0.0,16.65,0.0,0.0
1135,1135,87,1,69,20260104,21.0,203.69,0.0,4277.49,0.0,0.0
1159,1159,46,1,7,20260104,29.0,257.64,0.0,7471.56,0.0,0.0
1143,1143,10,1,9,20260104,41.0,407.2,0.0,16695.2,0.0,0.0
1160,1160,71,1,9,20260104,44.0,467.56,0.0,20572.64,0.0,0.0
1144,1144,6,1,23,20260104,42.0,147.66,0.0,6201.72,0.0,0.0
1161,1161,67,1,35,20260104,9.0,27.0,0.0,243.0,0.0,0.0
1146,1146,12,1,59,20260104,45.0,289.58,0.0,13031.1,0.0,0.0
1162,1162,96,1,31,20260104,23.0,27.34,0.0,628.82,0.0,0.0
1145,1145,79,1,40,20260104,24.0,46.77,0.0,1122.48,0.0,0.0
1163,1163,25,1,4,20260104,44.0,308.46,0.0,13572.24,0.0,0.0
1147,1147,43,1,23,20260104,34.0,439.67,0.0,14948.78,0.0,0.0
1164,1164,100,1,54,20260104,19.0,130.76,0.0,2484.44,0.0,0.0
1148,1148,47,1,5,20260104,15.0,183.8,0.0,2757.0,0.0,0.0
1165,1165,64,1,15,20260104,18.0,25.41,0.0,457.38,0.0,0.0
1149,1149,19,1,23,20260104,5.0,321.35,0.0,1606.75,0.0,0.0
1166,1166,14,1,23,20260104,38.0,320.2,0.0,12167.6,0.0,0.0
1150,1150,13,1,8,20260104,9.0,322.47,0.0,2902.23,0.0,0.0
1151,1151,94,1,29,20260104,24.0,59.17,0.0,1420.08,0.0,0.0
1167,1167,80,1,56,20260104,4.0,221.04,0.0,884.16,0.0,0.0
1168,1168,75,1,50,20260104,19.0,450.73,0.0,8563.87,0.0,0.0
1169,1169,40,1,17,20260104,20.0,285.61,0.0,5712.2,0.0,0.0
1170,1170,66,1,34,20260104,2.0,147.69,0.0,295.38,0.0,0.0
1171,1171,92,1,67,20260104,34.0,236.47,0.0,8039.98,0.0,0.0
1172,1172,17,1,75,20260104,4.0,390.38,0.0,1561.52,0.0,0.0
1173,1173,95,1,24,20260104,47.0,429.63,0.0,20192.61,0.0,0.0
1174,1174,75,1,33,20260104,40.0,196.69,0.0,7867.6,0.0,0.0
1175,1175,65,1,76,20260104,37.0,460.72,0.0,17046.64,0.0,0.0
1176,1176,53,1,24,20260104,39.0,126.64,0.0,4938.96,0.0,0.0
1177,1177,36,1,24,20260104,16.0,14.9,0.0,238.4,0.0,0.0
1178,1178,54,1,33,20260104,4.0,131.47,0.0,525.88,0.0,0.0
1179,1179,46,1,26,20260104,30.0,396.69,0.0,11900.7,0.0,0.0
1180,1180,64,1,34,20260104,35.0,375.37,0.0,13137.95,0.0,0.0
1181,1181,66,1,48,20260104,44.0,5.24,0.0,230.56,0.0,0.0
1182,1182,8,1,48,20260104,38.0,45.21,0.0,1717.98,0.0,0.0
1183,1183,50,1,17,20260104,6.0,172.73,0.0,1036.38,0.0,0.0
1184,1184,74,1,75,20260104,32.0,442.99,0.0,14175.68,0.0,0.0
1185,1185,94,1,59,20260104,49.0,64.2,0.0,3145.8,0.0,0.0
1186,1186,97,1,2,20260104,23.0,469.52,0.0,10798.96,0.0,0.0
1187,1187,76,1,24,20260104,43.0,425.1,0.0,18279.3,0.0,0.0
1188,1188,37,1,56,20260104,45.0,308.06,0.0,13862.7,0.0,0.0
1190,1190,80,1,71,20260104,47.0,284.05,0.0,13350.35,0.0,0.0
1189,1189,82,1,65,20260104,35.0,356.94,0.0,12492.9,0.0,0.0
1191,1191,90,1,68,20260104,18.0,404.59,0.0,7282.62,0.0,0.0
1192,1192,16,1,7,20260104,38.0,448.98,0.0,17061.24,0.0,0.0
1193,1193,72,1,10,20260104,16.0,5.22,0.0,83.52,0.0,0.0
1194,1194,60,1,38,20260104,41.0,153.86,0.0,6308.26,0.0,0.0
1195,1195,44,1,21,20260104,19.0,194.07,0.0,3687.33,0.0,0.0
1196,1196,12,1,54,20260104,36.0,248.86,0.0,8958.96,0.0,0.0
1197,1197,31,1,2,20260104,22.0,349.36,0.0,7685.92,0.0,0.0
1198,1198,24,1,57,20260104,2.0,55.16,0.0,110.32,0.0,0.0
1200,1200,47,1,6,20260104,5.0,193.3,0.0,966.5,0.0,0.0
1199,1199,21,1,62,20260104,48.0,172.92,0.0,8300.16,0.0,0.0
2821,2821,56,1,74,20260104,17.0,237.92,0.0,4044.64,0.0,0.0
1202,1202,80,1,35,20260104,41.0,125.51,0.0,5145.91,0.0,0.0
1203,1203,46,1,33,20260104,34.0,123.69,0.0,4205.46,0.0,0.0
1204,1204,60,1,11,20260104,40.0,101.63,0.0,4065.2,0.0,0.0
1208,1208,63,1,14,20260104,14.0,136.81,0.0,1915.34,0.0,0.0
1205,1205,1,1,73,20260104,14.0,420.06,0.0,5880.84,0.0,0.0
1206,1206,91,1,62,20260104,25.0,427.06,0.0,10676.5,0.0,0.0
1207,1207,45,1,74,20260104,4.0,399.35,0.0,1597.4,0.0,0.0
1201,1201,27,1,38,20260104,21.0,338.3,0.0,7104.3,0.0,0.0
1241,1241,67,1,37,20260104,8.0,69.04,0.0,552.32,0.0,0.0
1242,1242,91,1,57,20260104,6.0,186.45,0.0,1118.7,0.0,0.0
1209,1209,97,1,40,20260104,1.0,19.74,0.0,19.74,0.0,0.0
1210,1210,25,1,27,20260104,1.0,263.89,0.0,263.89,0.0,0.0
1211,1211,47,1,30,20260104,47.0,450.16,0.0,21157.52,0.0,0.0
1212,1212,70,1,7,20260104,43.0,363.8,0.0,15643.4,0.0,0.0
1213,1213,9,1,38,20260104,1.0,461.9,0.0,461.9,0.0,0.0
1214,1214,63,1,67,20260104,8.0,14.99,0.0,119.92,0.0,0.0
1215,1215,3,1,72,20260104,20.0,241.77,0.0,4835.4,0.0,0.0
1216,1216,2,1,24,20260104,13.0,293.33,0.0,3813.29,0.0,0.0
1217,1217,10,1,31,20260104,3.0,314.56,0.0,943.68,0.0,0.0
1218,1218,58,1,30,20260104,21.0,15.96,0.0,335.16,0.0,0.0
1219,1219,74,1,35,20260104,44.0,265.66,0.0,11689.04,0.0,0.0
1220,1220,63,1,77,20260104,37.0,88.75,0.0,3283.75,0.0,0.0
1221,1221,100,1,20,20260104,18.0,205.45,0.0,3698.1,0.0,0.0
1222,1222,21,1,75,20260104,8.0,421.81,0.0,3374.48,0.0,0.0
1223,1223,35,1,4,20260104,30.0,210.37,0.0,6311.1,0.0,0.0
1224,1224,91,1,21,20260104,29.0,392.48,0.0,11381.92,0.0,0.0
1225,1225,66,1,7,20260104,37.0,445.83,0.0,16495.71,0.0,0.0
1226,1226,26,1,74,20260104,32.0,184.48,0.0,5903.36,0.0,0.0
1227,1227,65,1,33,20260104,46.0,415.47,0.0,19111.62,0.0,0.0
1228,1228,1,1,6,20260104,31.0,428.56,0.0,13285.36,0.0,0.0
1229,1229,14,1,57,20260104,7.0,179.45,0.0,1256.15,0.0,0.0
1230,1230,86,1,3,20260104,26.0,330.35,0.0,8589.1,0.0,0.0
1231,1231,81,1,59,20260104,6.0,260.14,0.0,1560.84,0.0,0.0
1232,1232,52,1,65,20260104,39.0,35.25,0.0,1374.75,0.0,0.0
1233,1233,54,1,65,20260104,37.0,10.43,0.0,385.91,0.0,0.0
1243,1243,73,1,27,20260104,11.0,383.07,0.0,4213.77,0.0,0.0
1234,1234,56,1,48,20260104,45.0,358.51,0.0,16132.95,0.0,0.0
1244,1244,94,1,18,20260104,7.0,139.66,0.0,977.62,0.0,0.0
1235,1235,7,1,17,20260104,38.0,122.24,0.0,4645.12,0.0,0.0
1245,1245,22,1,55,20260104,14.0,284.42,0.0,3981.88,0.0,0.0
1236,1236,77,1,21,20260104,5.0,390.38,0.0,1951.9,0.0,0.0
1246,1246,27,1,70,20260104,8.0,435.37,0.0,3482.96,0.0,0.0
1237,1237,53,1,23,20260104,7.0,93.87,0.0,657.09,0.0,0.0
1247,1247,80,1,4,20260104,17.0,369.09,0.0,6274.53,0.0,0.0
1238,1238,46,1,50,20260104,42.0,380.67,0.0,15988.14,0.0,0.0
1248,1248,98,1,58,20260104,45.0,13.3,0.0,598.5,0.0,0.0
1239,1239,5,1,8,20260104,40.0,29.39,0.0,1175.6,0.0,0.0
1249,1249,43,1,74,20260104,11.0,490.54,0.0,5395.94,0.0,0.0
1240,1240,94,1,7,20260104,9.0,271.13,0.0,2440.17,0.0,0.0
1297,1297,32,1,28,20260104,27.0,375.58,0.0,10140.66,0.0,0.0
1298,1298,37,1,16,20260104,17.0,369.59,0.0,6283.03,0.0,0.0
1250,1250,99,1,14,20260104,7.0,239.08,0.0,1673.56,0.0,0.0
1251,1251,4,1,7,20260104,45.0,465.31,0.0,20938.95,0.0,0.0
1299,1299,76,1,15,20260104,7.0,10.49,0.0,73.43,0.0,0.0
1300,1300,4,1,16,20260104,21.0,277.23,0.0,5821.83,0.0,0.0
1252,1252,79,1,62,20260104,5.0,324.19,0.0,1620.95,0.0,0.0
1253,1253,100,1,22,20260104,42.0,479.74,0.0,20149.08,0.0,0.0
1254,1254,46,1,21,20260104,50.0,497.16,0.0,24858.0,0.0,0.0
1255,1255,80,1,52,20260104,32.0,119.86,0.0,3835.52,0.0,0.0
1256,1256,11,1,73,20260104,47.0,358.55,0.0,16851.85,0.0,0.0
1257,1257,16,1,5,20260104,19.0,347.86,0.0,6609.34,0.0,0.0
1258,1258,71,1,16,20260104,15.0,196.1,0.0,2941.5,0.0,0.0
1259,1259,40,1,67,20260104,46.0,364.63,0.0,16772.98,0.0,0.0
1260,1260,60,1,11,20260104,23.0,167.26,0.0,3846.98,0.0,0.0
1264,1264,80,1,67,20260104,37.0,336.93,0.0,12466.41,0.0,0.0
1269,1269,66,1,26,20260104,12.0,22.25,0.0,267.0,0.0,0.0
1271,1271,100,1,39,20260104,5.0,443.02,0.0,2215.1,0.0,0.0
1272,1272,85,1,2,20260104,50.0,482.07,0.0,24103.5,0.0,0.0
1276,1276,73,1,29,20260104,43.0,89.92,0.0,3866.56,0.0,0.0
1280,1280,10,1,36,20260104,45.0,352.99,0.0,15884.55,0.0,0.0
1284,1284,73,1,51,20260104,46.0,464.41,0.0,21362.86,0.0,0.0
1288,1288,23,1,7,20260104,5.0,247.25,0.0,1236.25,0.0,0.0
1292,1292,75,1,69,20260104,31.0,23.59,0.0,731.29,0.0,0.0
1294,1294,55,1,42,20260104,40.0,343.34,0.0,13733.6,0.0,0.0
1296,1296,91,1,71,20260104,26.0,466.89,0.0,12139.14,0.0,0.0
1301,1301,70,1,56,20260104,1.0,368.08,0.0,368.08,0.0,0.0
1302,1302,83,1,67,20260104,45.0,79.99,0.0,3599.55,0.0,0.0
1303,1303,27,1,6,20260104,36.0,98.55,0.0,3547.8,0.0,0.0
1304,1304,74,1,16,20260104,43.0,17.52,0.0,753.36,0.0,0.0
1305,1305,92,1,40,20260104,48.0,153.27,0.0,7356.96,0.0,0.0
1306,1306,92,1,25,20260104,13.0,305.84,0.0,3975.92,0.0,0.0
1307,1307,55,1,20,20260104,17.0,230.32,0.0,3915.44,0.0,0.0
1308,1308,28,1,45,20260104,23.0,362.33,0.0,8333.59,0.0,0.0
1309,1309,45,1,5,20260104,4.0,398.69,0.0,1594.76,0.0,0.0
1310,1310,28,1,2,20260104,39.0,238.96,0.0,9319.44,0.0,0.0
1311,1311,68,1,40,20260104,14.0,441.75,0.0,6184.5,0.0,0.0
1312,1312,56,1,24,20260104,42.0,121.63,0.0,5108.46,0.0,0.0
1313,1313,33,1,73,20260104,4.0,51.66,0.0,206.64,0.0,0.0
1314,1314,28,1,51,20260104,15.0,163.66,0.0,2454.9,0.0,0.0
1315,1315,66,1,34,20260104,12.0,326.24,0.0,3914.88,0.0,0.0
1316,1316,43,1,29,20260104,46.0,147.94,0.0,6805.24,0.0,0.0
1317,1317,77,1,71,20260104,28.0,316.93,0.0,8874.04,0.0,0.0
1318,1318,86,1,71,20260104,46.0,265.81,0.0,12227.26,0.0,0.0
1319,1319,91,1,19,20260104,33.0,353.61,0.0,11669.13,0.0,0.0
1320,1320,81,1,74,20260104,29.0,325.48,0.0,9438.92,0.0,0.0
1321,1321,14,1,30,20260104,41.0,348.99,0.0,14308.59,0.0,0.0
1322,1322,74,1,63,20260104,21.0,331.1,0.0,6953.1,0.0,0.0
1323,1323,11,1,76,20260104,41.0,407.33,0.0,16700.53,0.0,0.0
1324,1324,85,1,38,20260104,28.0,264.39,0.0,7402.92,0.0,0.0
1325,1325,88,1,40,20260104,9.0,330.1,0.0,2970.9,0.0,0.0
1326,1326,12,1,50,20260104,47.0,219.97,0.0,10338.59,0.0,0.0
1327,1327,6,1,25,20260104,5.0,249.43,0.0,1247.15,0.0,0.0
